Unnamed: 0,Unnamed: 1,DATA,DATA.1
Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh)
12,1580731200000,1.3679999999999999,0.792
13,1580734800000,1.014,1.068
14,1580738400000,0.9570000000000001,1.464
15,1580742000000,0.453,0.606
16,1580745600000,0.117,0.498
17,1580749200000,0.003,0.216
18,1580752800000,0.015,7.4976
19,1580756400000,0.006,7.788
20,1580760000000,0.009000000000000001,6.2832
21,1580763600000,0.006,3.747
22,1580767200000,0.018000000000000002,3.447
23,1580770800000,0,0.7459254
0,1580774400000,0,1.7618238
1,1580778000000,0,1.0538946
2,1580781600000,0,0.2020798
3,1580785200000,0,0.219
4,1580788800000,0,0.201
5,1580792400000,0.012,0.222
6,1580796000000,0.015,0.23700000000000002
7,1580799600000,0.006,0.21
8,1580803200000,0.258,11.76
9,1580806800000,1.095,2.544
10,1580810400000,0.486,0.636
11,1580814000000,1.83,0.243
12,1580817600000,1.38,24.936
13,1580821200000,1.884,5.631
14,1580824800000,4.227,0.996
15,1580828400000,0.639,0.732
16,1580832000000,0.156,0.756
17,1580835600000,0.033,1.104
18,1580839200000,0.009000000000000001,2.8446
19,1580842800000,0.015,14.1042
20,1580846400000,0.009000000000000001,3.4716
21,1580850000000,0.015,1.77
22,1580853600000,0.018000000000000002,1.278
23,1580857200000,0,1.2438756
0,1580860800000,0,1.3558644
1,1580864400000,0,1.0578942
2,1580868000000,0,0.29797019999999996
3,1580871600000,0,0.192
4,1580875200000,0,0.198
5,1580878800000,0.015,0.333
6,1580882400000,0.006,0.219
7,1580886000000,0.006,0.852
8,1580889600000,0.129,1.317
9,1580893200000,0.318,0.501
10,1580896800000,0.495,0.492
11,1580900400000,0.96,0.522
12,1580904000000,1.215,0.975
13,1580907600000,5.838,0.66
14,1580911200000,0.384,0.66
15,1580914800000,0.312,0.498
16,1580918400000,0.138,0.747
17,1580922000000,0.03,1.869
18,1580925600000,0.012,28.38
19,1580929200000,0.018000000000000002,20.0508
20,1580932800000,0.009000000000000001,2.9502
21,1580936400000,0.006,1.2690000000000001
22,1580940000000,0,1.239
23,1580943600000,0,0.8339166
0,1580947200000,0,1.245
1,1580950800000,0,1.4778522
2,1580954400000,0,0.5519448
3,1580958000000,0,0.201
4,1580961600000,0,0.321
5,1580965200000,0.003,0.315
6,1580968800000,0.006,0.6000000000000001
7,1580972400000,0.012,9.021
8,1580976000000,0.294,0.747
9,1580979600000,0.447,0.495
10,1580983200000,1.9260000000000002,0.47100000000000003
11,1580986800000,1.17,0.34500000000000003
12,1580990400000,1.278,1.185
13,1580994000000,3.153,0.915
14,1580997600000,0.399,0.8190000000000001
15,1581001200000,0.315,0.924
16,1581004800000,0.069,5.673
17,1581008400000,0.006,6.513
18,1581012000000,0.006,4.9236
19,1581015600000,0.006,3.168
20,1581019200000,0,3.7554
21,1581022800000,0.021,1.272
22,1581026400000,0.021,1.7970000000000002
23,1581030000000,0,1.5345
0,1581033600000,0,0.9859013999999999
1,1581037200000,0,0.1319868
2,1581040800000,0,0.13398659999999998
3,1581044400000,0,0.531
4,1581048000000,0,0.303
5,1581051600000,0.003,0.219
6,1581055200000,0,0.213
7,1581058800000,0.006,1.188
8,1581062400000,0.14100000000000001,4.347
9,1581066000000,0.339,2.163
10,1581069600000,0.339,3.219
11,1581073200000,1.854,3.582
12,1581076800000,2.223,8.631
13,1581080400000,1.725,0.297
14,1581084000000,1.194,0.324
15,1581087600000,0.492,1.032
16,1581091200000,0.171,25.371
17,1581094800000,0.024,3.645
18,1581098400000,0.015,7.656
19,1581102000000,0.012,6.9036
20,1581105600000,0.015,6.93
21,1581109200000,0.015,3.591
22,1581112800000,0.018000000000000002,3.375
23,1581116400000,0,2.0837916
0,1581120000000,0,3.2505
1,1581123600000,0,0.1279872
2,1581127200000,0,0.1279872
3,1581130800000,0,0.28800000000000003
4,1581134400000,0,0.558
5,1581138000000,0.009000000000000001,0.51
6,1581141600000,0,0.192
7,1581145200000,0.015,5.85
8,1581148800000,0.465,6.921
9,1581152400000,1.389,5.844
10,1581156000000,4.287,5.595
11,1581159600000,4.992,0.28200000000000003
12,1581163200000,5.31,0.222
13,1581166800000,2.943,0.14400000000000002
14,1581170400000,1.332,0.222
15,1581174000000,0.9480000000000001,0.492
16,1581177600000,0.273,0.231
17,1581181200000,0.03,1.005
18,1581184800000,0.021,1.8414000000000001
19,1581188400000,0.021,3.333
20,1581192000000,0.006,3.8544
21,1581195600000,0.006,-2.133
22,1581199200000,0.009000000000000001,1.698
23,1581202800000,0,-0.2175
0,1581206400000,0,1.1218878
1,1581210000000,0,0.1279872
2,1581213600000,0,0.3719628
3,1581217200000,0,0.20400000000000001
4,1581220800000,0,0.198
5,1581224400000,0.009000000000000001,0.222
6,1581228000000,0.006,0.483
7,1581231600000,0.009000000000000001,1.134
8,1581235200000,0,1.185
9,1581238800000,0.08700000000000001,0.258
10,1581242400000,0.42,0.231
11,1581246000000,0.723,0.234
12,1581249600000,0.933,0.21
13,1581253200000,1.518,0.28200000000000003
14,1581256800000,0.5640000000000001,0.591
15,1581260400000,0.936,0.555
16,1581264000000,0.111,0.375
17,1581267600000,0.021,0.621
18,1581271200000,0.018000000000000002,5.0292
19,1581274800000,0.021,2.8446
20,1581278400000,0.015,2.4486
21,1581282000000,0.009000000000000001,0.9480000000000001
22,1581285600000,0.006,1.695
23,1581289200000,0,1.3215
0,1581292800000,0,0.8979102
1,1581296400000,0,0.35596439999999996
2,1581300000000,0,0.1819818
3,1581303600000,0,0.20400000000000001
4,1581307200000,0,0.186
5,1581310800000,0.009000000000000001,0.309
6,1581314400000,0.015,0.33
7,1581318000000,0.009000000000000001,0.597
8,1581321600000,0.66,1.218
9,1581325200000,1.566,0.228
10,1581328800000,1.5150000000000001,1.959
11,1581332400000,1.5150000000000001,2.013
12,1581336000000,0.96,3.375
13,1581339600000,1.164,7.167
14,1581343200000,1.071,8.031
15,1581346800000,0.312,2.625
16,1581350400000,0.096,1.095
17,1581354000000,0.033,1.215
18,1581357600000,0.009000000000000001,2.574
19,1581361200000,0.012,3.267
20,1581364800000,0.012,4.6794
21,1581368400000,0.018000000000000002,2.193
22,1581372000000,0.012,3.825
23,1581375600000,0,2.5917408
0,1581379200000,0,2.13312
1,1581382800000,0,0.9559044
2,1581386400000,0,0.49595039999999996
3,1581390000000,0,1.002
4,1581393600000,0,0.855
5,1581397200000,0.006,0.645
6,1581400800000,0.012,0.63
7,1581404400000,0.009000000000000001,0.615
8,1581408000000,0.654,0.759
9,1581411600000,1.56,4.824
10,1581415200000,2.46,0.8310000000000001
11,1581418800000,3.207,0.36
12,1581422400000,2.349,5.646
13,1581426000000,1.347,0.483
14,1581429600000,4.401,0.069
15,1581433200000,0.186,0.261
16,1581436800000,0.369,0.47100000000000003
17,1581440400000,0.036000000000000004,0.279
18,1581444000000,0.006,12.4608
19,1581447600000,0.012,2.4024
20,1581451200000,0.009000000000000001,1.6434000000000002
21,1581454800000,0,0.6960000000000001
22,1581458400000,0.009000000000000001,1.38
23,1581462000000,0,0.9399059999999999
0,1581465600000,0,1.395
1,1581469200000,0,0.1559844
2,1581472800000,0,0.1519848
3,1581476400000,0,0.432
4,1581480000000,0,0.20700000000000002
5,1581483600000,0.012,0.216
6,1581487200000,0.006,0.216
7,1581490800000,0.012,0.657
8,1581494400000,0.504,1.512
9,1581498000000,2.043,0.903
10,1581501600000,4.725,0.36
11,1581505200000,5.526,0.306
12,1581508800000,6.513,0.372
13,1581512400000,4.6530000000000005,0.171
14,1581516000000,2.814,0.741
15,1581519600000,0.318,0.30000000000000004
16,1581523200000,0.07200000000000001,0.918
17,1581526800000,0.012,0.903
18,1581530400000,0.003,12.54
19,1581534000000,0.012,6.072
20,1581537600000,0,6.6528
21,1581541200000,0.021,1.863
22,1581544800000,0.012,1.044
23,1581548400000,0,0.4839516
0,1581552000000,0,0.885
1,1581555600000,0,0.229977
2,1581559200000,0,0.1279872
3,1581562800000,0,0.462
4,1581566400000,0,0.213
5,1581570000000,0.009000000000000001,0.216
6,1581573600000,0.012,0.339
7,1581577200000,0.489,0.771
8,1581580800000,1.557,1.581
9,1581584400000,2.034,1.392
10,1581588000000,2.841,24.3
11,1581591600000,1.794,7.002
12,1581595200000,0.5670000000000001,11.955
13,1581598800000,0.453,7.014
14,1581602400000,0.5760000000000001,1.062
15,1581606000000,0.138,0.807
16,1581609600000,0.045,0.96
17,1581613200000,0.006,13.017
18,1581616800000,0.009000000000000001,1.4388
19,1581620400000,0.003,0.9504
20,1581624000000,0.006,7.0884
21,1581627600000,0.012,2.733
22,1581631200000,0.012,2.862
23,1581634800000,0,1.229877
0,1581638400000,0,0.46195379999999997
1,1581642000000,0,0.159984
2,1581645600000,0,0.14998499999999998
3,1581649200000,0,0.34500000000000003
4,1581652800000,0,0.612
5,1581656400000,0,0.444
6,1581660000000,0.021,0.234
7,1581663600000,0.003,1.221
8,1581667200000,0.363,1.284
9,1581670800000,1.1280000000000001,3.105
10,1581674400000,2.976,2.097
11,1581678000000,2.283,2.184
12,1581681600000,1.536,0.384
13,1581685200000,0.34800000000000003,26.778
14,1581688800000,0.438,0.6990000000000001
15,1581692400000,0.195,0.258
16,1581696000000,0.03,0.27
17,1581699600000,0.009000000000000001,6.264
18,1581703200000,0.003,15.477
19,1581706800000,0.012,7.2204
20,1581710400000,0.009000000000000001,7.8408
21,1581714000000,0.015,3.075
22,1581717600000,0.012,2.37
23,1581721200000,0,0.6659334
0,1581724800000,0,0.2839716
1,1581728400000,0,0.3059694
2,1581732000000,0,0.1259874
3,1581735600000,0,0.20700000000000002
4,1581739200000,0,0.231
5,1581742800000,0.015,0.216
6,1581746400000,0.009000000000000001,0.741
7,1581750000000,0.261,1.218
8,1581753600000,0.804,0.999
9,1581757200000,4.764,10.443
10,1581760800000,5.112,1.923
11,1581764400000,6.441,1.143
12,1581768000000,5.964,6.222
13,1581771600000,4.869,0.369
14,1581775200000,2.943,0.12
15,1581778800000,0.372,0.231
16,1581782400000,0.09,0.336
17,1581786000000,0.015,5.886
18,1581789600000,0.009000000000000001,6.9696
19,1581793200000,0.021,12.8568
20,1581796800000,0.015,5.1612
21,1581800400000,0.006,3.51
22,1581804000000,0.018000000000000002,9.369
23,1581807600000,0,1.7978201999999999
0,1581811200000,0,1.8978102
1,1581814800000,0,0.319968
2,1581818400000,0,0.29997
3,1581822000000,0,0.198
4,1581825600000,0,0.28200000000000003
5,1581829200000,0,0.21
6,1581832800000,0,0.21
7,1581836400000,0.459,3.465
8,1581840000000,1.2690000000000001,8.556000000000001
9,1581843600000,4.527,2.286
10,1581847200000,4.869,0.17400000000000002
11,1581850800000,6.078,0
12,1581854400000,4.986,0.327
13,1581858000000,4.689,0.609
14,1581861600000,1.206,0.402
15,1581865200000,0.63,0.231
16,1581868800000,0.09,0.558
17,1581872400000,0.006,0.45
18,1581876000000,0.012,0.8052
19,1581879600000,0.012,0.9042
20,1581883200000,0.009000000000000001,16.4868
21,1581886800000,0.012,1.185
22,1581890400000,0,0.5760000000000001
23,1581894000000,0,0.389961
0,1581897600000,0,0.5379461999999999
1,1581901200000,0,0.3679632
2,1581904800000,0,0.1539846
3,1581908400000,0,0.195
4,1581912000000,0,0.20400000000000001
5,1581915600000,0.021,0.489
6,1581919200000,0.003,0.222
7,1581922800000,0.7020000000000001,0.513
8,1581926400000,0.717,0.51
9,1581930000000,5.172,0.177
10,1581933600000,5.64,0.381
11,1581937200000,5.8260000000000005,0.588
12,1581940800000,6.051,0.123
13,1581944400000,4.896,0.153
14,1581948000000,2.9130000000000003,0.219
15,1581951600000,0.417,0.324
16,1581955200000,0.12,0.273
17,1581958800000,0.003,6.21
18,1581962400000,0.015,2.5674
19,1581966000000,0.006,1.8216
20,1581969600000,0,2.1846
21,1581973200000,0.006,1.7850000000000001
22,1581976800000,0.009000000000000001,2.682
23,1581980400000,0,2.2335
0,1581984000000,0,14.979
1,1581987600000,0,1.0958904
2,1581991200000,0,0.1419858
3,1581994800000,0,0.219
4,1581998400000,0,0.225
5,1582002000000,0.012,0.246
6,1582005600000,0,0.47100000000000003
7,1582009200000,0.261,0.777
8,1582012800000,1.695,1.464
9,1582016400000,2.5949999999999998,0.267
10,1582020000000,4.605,0.8220000000000001
11,1582023600000,2.415,0.672
12,1582027200000,5.682,27.51
13,1582030800000,3.408,3.477
14,1582034400000,2.55,0.384
15,1582038000000,0.672,0.579
16,1582041600000,0.12,3.075
17,1582045200000,0.009000000000000001,1.248
18,1582048800000,0.003,1.221
19,1582052400000,0.009000000000000001,1.2408000000000001
20,1582056000000,0.012,3.3066
21,1582059600000,0.003,2.148
22,1582063200000,0,2.016
23,1582066800000,0,1.0738926
0,1582070400000,0,0.8279171999999999
1,1582074000000,0,0.21997799999999998
2,1582077600000,0,0.2020798
3,1582081200000,0,0.5700000000000001
4,1582084800000,0,0.456
5,1582088400000,0,0.20700000000000002
6,1582092000000,0.021,0.717
7,1582095600000,0.195,2.202
8,1582099200000,0.45,0.858
9,1582102800000,0.606,0.246
10,1582106400000,0.8250000000000001,0.231
11,1582110000000,0.711,0.582
12,1582113600000,0.753,0.35100000000000003
13,1582117200000,0.864,0.531
14,1582120800000,0.717,0.24
15,1582124400000,0.40800000000000003,0.513
16,1582128000000,0.039,0.81
17,1582131600000,0.012,0.546
18,1582135200000,0.015,40.4712
19,1582138800000,0.012,7.128
20,1582142400000,0.006,6.8706
21,1582146000000,0.003,2.9699999999999998
22,1582149600000,0.015,11.163
23,1582153200000,0,2.089791
0,1582156800000,0,2.139786
1,1582160400000,0,0.2139786
2,1582164000000,0,0.209979
3,1582167600000,0,0.456
4,1582171200000,0,0.189
5,1582174800000,0.015,0.222
6,1582178400000,0.006,2.166
7,1582182000000,0.14100000000000001,2.553
8,1582185600000,0.40800000000000003,0.681
9,1582189200000,0.621,0.36
10,1582192800000,0.21,0.333
11,1582196400000,0.40800000000000003,0.501
12,1582200000000,0.999,0.252
13,1582203600000,1.086,0.219
14,1582207200000,0.456,0.522
15,1582210800000,0.654,0.255
16,1582214400000,0.12,0.261
17,1582218000000,0.009000000000000001,0.339
18,1582221600000,0.015,3.6564
19,1582225200000,0.012,2.904
20,1582228800000,0.003,2.5212
21,1582232400000,0.012,1.569
22,1582236000000,0.015,1.314
23,1582239600000,0,0.8979102
0,1582243200000,0,0.32396759999999997
1,1582246800000,0,0.1319868
2,1582250400000,0,0.1459854
3,1582254000000,0,0.342
4,1582257600000,0,0.336
5,1582261200000,0,0.429
6,1582264800000,0.018000000000000002,0.597
7,1582268400000,0.246,7.317
8,1582272000000,0.837,0.627
9,1582275600000,0.891,0.84
10,1582279200000,1.593,0.225
11,1582282800000,1.071,0.23700000000000002
12,1582286400000,2.268,0.309
13,1582290000000,0.894,0.372
14,1582293600000,0.582,0.276
15,1582297200000,0.201,0.258
16,1582300800000,0.048,2.952
17,1582304400000,0.015,1.638
18,1582308000000,0.009000000000000001,2.6664
19,1582311600000,0.015,3.3924
20,1582315200000,0.024,3.2208
21,1582318800000,0.021,25.677
22,1582322400000,0.018000000000000002,1.6440000000000001
23,1582326000000,0,1.0058994
0,1582329600000,0,1.5765
1,1582333200000,0,0.909909
2,1582336800000,0,0.13398659999999998
3,1582340400000,0,0.315
4,1582344000000,0,0.234
5,1582347600000,0.012,0.231
6,1582351200000,0.003,0.936
7,1582354800000,0.153,2.001
8,1582358400000,0.441,0.618
9,1582362000000,1.7069999999999999,0.195
10,1582365600000,1.548,0.294
11,1582369200000,6.999,0
12,1582372800000,6.201,0.267
13,1582376400000,5.187,0.069
14,1582380000000,3.156,0.162
15,1582383600000,0.5760000000000001,0.234
16,1582387200000,0.153,0.255
17,1582390800000,0.009000000000000001,0.507
18,1582394400000,0.012,4.851
19,1582398000000,0.003,2.145
20,1582401600000,0.009000000000000001,3.6894
21,1582405200000,0.009000000000000001,1.557
22,1582408800000,0.006,1.8900000000000001
23,1582412400000,0,1.3378662000000001
0,1582416000000,0,1.2758724
1,1582419600000,0,0.9719028
2,1582423200000,0,0.209979
3,1582426800000,0,0.447
4,1582430400000,0,0.33
5,1582434000000,0.009000000000000001,0.6000000000000001
6,1582437600000,0.018000000000000002,0.771
7,1582441200000,0.873,1.521
8,1582444800000,2.322,0.28800000000000003
9,1582448400000,0.867,0.234
10,1582452000000,0.843,0.216
11,1582455600000,0.81,0.231
12,1582459200000,1.863,0.198
13,1582462800000,1.071,0.327
14,1582466400000,3.957,0.47700000000000004
15,1582470000000,0.66,0.507
16,1582473600000,0.216,0.264
17,1582477200000,0.006,6.132
18,1582480800000,0.009000000000000001,3.96
19,1582484400000,0.015,14.3022
20,1582488000000,0.009000000000000001,2.7324
21,1582491600000,0.024,1.392
22,1582495200000,0.012,25.944
23,1582498800000,0,0.9879011999999999
0,1582502400000,0,0.8219177999999999
1,1582506000000,0,0.1259874
2,1582509600000,0,0.1279872
3,1582513200000,0,0.201
4,1582516800000,0,0.48
5,1582520400000,0.015,0.342
6,1582524000000,0.009000000000000001,0.594
7,1582527600000,0.789,1.776
8,1582531200000,1.695,0.612
9,1582534800000,4.872,24.549
10,1582538400000,5.799,1.056
11,1582542000000,5.568,1.047
12,1582545600000,6.462,0.41100000000000003
13,1582549200000,4.47,0.234
14,1582552800000,2.118,0.5730000000000001
15,1582556400000,1.011,0.8280000000000001
16,1582560000000,0.273,1.215
17,1582563600000,0.03,1.275
18,1582567200000,0.024,3.2736
19,1582570800000,0.006,12.5004
20,1582574400000,0,3.0492
21,1582578000000,0.006,1.422
22,1582581600000,0.012,1.6680000000000001
23,1582585200000,0,0.8819117999999999
0,1582588800000,0,1.1678832
1,1582592400000,0,0.1579842
2,1582596000000,0,0.29997
3,1582599600000,0,0.192
4,1582603200000,0,0.219
5,1582606800000,0.012,0.225
6,1582610400000,0.012,0.231
7,1582614000000,0.618,0.561
8,1582617600000,2.421,0.8160000000000001
9,1582621200000,3.183,0.783
10,1582624800000,6.249,0.342
11,1582628400000,7.431,0.048
12,1582632000000,6.555,0.609
13,1582635600000,5.496,10.317
14,1582639200000,3.447,0.396
15,1582642800000,0.468,0.228
16,1582646400000,0.17400000000000002,0.495
17,1582650000000,0.036000000000000004,0.84
18,1582653600000,0.003,2.7456
19,1582657200000,0,2.0922
20,1582660800000,0.006,36.3264
21,1582664400000,0.003,3
22,1582668000000,0,27.717
23,1582671600000,0,0.789921
0,1582675200000,0,0.2359764
1,1582678800000,0,0.319968
2,1582682400000,0,0.1359864
3,1582686000000,0,0.213
4,1582689600000,0,0.231
5,1582693200000,0.012,0.228
6,1582696800000,0.012,0.47100000000000003
7,1582700400000,0.426,1.512
8,1582704000000,1.038,0.897
9,1582707600000,1.749,0.28200000000000003
10,1582711200000,2.952,0.20700000000000002
11,1582714800000,0.732,0.8130000000000001
12,1582718400000,1.131,0.291
13,1582722000000,1.98,0.249
14,1582725600000,0.729,0.432
15,1582729200000,0.8280000000000001,0.6900000000000001
16,1582732800000,0.459,0.591
17,1582736400000,0.003,5.697
18,1582740000000,0.012,5.0424
19,1582743600000,0.003,7.3656
20,1582747200000,0.015,5.4978
21,1582750800000,0.012,2.175
22,1582754400000,0.012,2.037
23,1582758000000,0,0.9399059999999999
0,1582761600000,0,0.8459154
1,1582765200000,0,0.319968
2,1582768800000,0,0.1579842
3,1582772400000,0,0.243
4,1582776000000,0,0.264
5,1582779600000,0.006,0.252
6,1582783200000,0.003,0.75
7,1582786800000,0.018000000000000002,0.885
8,1582790400000,0.078,0.627
9,1582794000000,0.039,0.5760000000000001
10,1582797600000,0.327,0.585
11,1582801200000,0.228,0.591
12,1582804800000,0.28200000000000003,0.318
13,1582808400000,0.906,0.336
14,1582812000000,2.5380000000000003,0.531
15,1582815600000,1.041,0.321
16,1582819200000,0.264,0.8160000000000001
17,1582822800000,0.042,6.231
18,1582826400000,0.012,3.2274
19,1582830000000,0.003,3.069
20,1582833600000,0.006,4.6266
21,1582837200000,0.015,26.295
22,1582840800000,0,1.842
23,1582844400000,0,1.039896
0,1582848000000,0,0.4879512
1,1582851600000,0,0.21997799999999998
2,1582855200000,0,0.32196779999999997
3,1582858800000,0,0.198
4,1582862400000,0,0.213
5,1582866000000,0.003,0.213
6,1582869600000,0.012,0.903
7,1582873200000,0.003,0.657
8,1582876800000,0.012,1.134
9,1582880400000,0.054,1.827
10,1582884000000,0.192,0.81
11,1582887600000,0.165,0.5730000000000001
12,1582891200000,0.303,0.63
13,1582894800000,0.321,1.557
14,1582898400000,0.084,2.661
15,1582902000000,0.03,2.358
16,1582905600000,0.048,2.235
17,1582909200000,0.015,10.593
18,1582912800000,0.012,7.293
19,1582916400000,0.006,5.8674
20,1582920000000,0.003,4.7124
21,1582923600000,0.012,2.6550000000000002
22,1582927200000,0.009000000000000001,4.059
23,1582930800000,0,1.9318068
0,1583020800000,0,0.2359764
1,1583024400000,0,0.3719628
2,1583028000000,0,0.1359864
3,1583031600000,0,0.20400000000000001
